iteration	group	n_cells	detected_cells	detection_pct	mean_log1p_cp10k_all_cells	n_kcnq1_positive	mean_log1p_cp10k_among_kcnq1_positive	median_log1p_cp10k_among_kcnq1_positive
169	Tumor intestinal patient	3368	393	11.668646080760094	0.08731607054889982	393	0.7482965028211058	0.5975507782770242
169	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
170	Primary normal epithelial	3368	476	14.133016627078385	0.10496100702445185	476	0.7426652765931803	0.597331402491075
170	Tumor intestinal patient	3368	377	11.193586698337292	0.08481556593157055	377	0.7577157189854897	0.590071319449583
170	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
171	Primary normal epithelial	3368	481	14.28147268408551	0.10503378989639359	481	0.7354548947423151	0.5713151558404727
171	Tumor intestinal patient	3368	367	10.89667458432304	0.07960357111054893	367	0.7305308651235116	0.5737065654618765
171	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
172	Primary normal epithelial	3368	486	14.429928741092638	0.10484863742171145	486	0.726605372091202	0.5746896128821402
172	Tumor intestinal patient	3368	399	11.846793349168646	0.08510137690263339	399	0.7183494671881435	0.5781045752685398
172	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
173	Primary normal epithelial	3368	478	14.192399049881235	0.09982312005892474	478	0.7033562099549342	0.5690772718000121
173	Tumor intestinal patient	3368	374	11.104513064133016	0.0821198625042443	374	0.739517906187954	0.6057007881479344
173	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
174	Primary normal epithelial	3368	470	13.954869358669834	0.10348507190900545	470	0.7415696216798519	0.5931174982549781
174	Tumor intestinal patient	3368	362	10.748218527315915	0.07548729376894642	362	0.7023237718613577	0.5602443196333258
174	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
175	Primary normal epithelial	3368	461	13.687648456057008	0.10157434830509712	461	0.7420876466194515	0.5751649102555116
175	Tumor intestinal patient	3368	345	10.243467933491686	0.07757560091930653	345	0.7573177504238389	0.5975507782770242
175	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
176	Primary normal epithelial	3368	480	14.251781472684085	0.10794659947764733	480	0.7574253063348254	0.6066964854797103
176	Tumor intestinal patient	3368	362	10.748218527315915	0.07776852085805903	362	0.7235480062153117	0.5712754793630133
176	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
177	Primary normal epithelial	3368	457	13.568883610451307	0.10054161326287207	457	0.7409718894296567	0.5964860600956159
177	Tumor intestinal patient	3368	396	11.75771971496437	0.0866275405147461	396	0.7367716072062244	0.5614994689701844
177	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
178	Primary normal epithelial	3368	495	14.697149643705462	0.10774025363900952	495	0.7330690389013819	0.5855906911505396
178	Tumor intestinal patient	3368	346	10.27315914489311	0.07808602715002541	346	0.7600975128360858	0.5891028818979427
178	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
179	Primary normal epithelial	3368	506	15.02375296912114	0.1133583421480232	506	0.7545274631512691	0.5841065074820411
179	Tumor intestinal patient	3368	356	10.570071258907364	0.0747199728718844	356	0.7069013163834457	0.5629251271337724
179	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
180	Primary normal epithelial	3368	494	14.667458432304038	0.10849215006875233	494	0.7396792741529511	0.6020851788040604
180	Tumor intestinal patient	3368	387	11.490498812351543	0.08280208388575383	387	0.7206134845664569	0.5485415938830727
180	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
181	Primary normal epithelial	3368	473	14.04394299287411	0.10354281778455834	473	0.7372774002080179	0.578930466790227
181	Tumor intestinal patient	3368	388	11.520190023752969	0.08563336104789854	388	0.7433328866219646	0.5973854210688383
181	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
182	Primary normal epithelial	3368	475	14.10332541567696	0.10772056649360584	475	0.7637955114746621	0.5994327381380994
182	Tumor intestinal patient	3368	370	10.985748218527316	0.08035302266666224	370	0.731429676598158	0.5766517455797275
182	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
183	Primary normal epithelial	3368	495	14.697149643705462	0.11126206644250172	495	0.7570315955118099	0.6087037851224872
183	Tumor intestinal patient	3368	347	10.302850356294536	0.07825778567326659	347	0.7595741272264032	0.6086082748273839
183	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
184	Primary normal epithelial	3368	494	14.667458432304038	0.10582892686902214	494	0.7215219143620782	0.586677711215398
184	Tumor intestinal patient	3368	380	11.282660332541568	0.08605552658585465	380	0.7627237198451539	0.6182522140762219
184	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
185	Primary normal epithelial	3368	459	13.628266033254159	0.10165338241344807	459	0.7459010718267823	0.5866511479425223
185	Tumor intestinal patient	3368	357	10.59976247030879	0.07823884837548284	357	0.7381188832734628	0.5856965593702967
185	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
186	Primary normal epithelial	3368	481	14.28147268408551	0.10193552298089746	481	0.7137605850304836	0.5623075796011341
186	Tumor intestinal patient	3368	390	11.579572446555819	0.0868718276164064	390	0.750216193364248	0.5834652440193004
186	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
187	Primary normal epithelial	3368	473	14.04394299287411	0.10490618972716537	473	0.7469853002137272	0.5791718088701505
187	Tumor intestinal patient	3368	372	11.045130641330166	0.08495317525379942	372	0.7691459522978399	0.6245425952847085
187	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
188	Primary normal epithelial	3368	516	15.320665083135394	0.11388622553000566	516	0.7433504022966261	0.5875717678542931
188	Tumor intestinal patient	3368	358	10.629453681710213	0.07684228897475041	358	0.7229185175054732	0.5632284061318409
188	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
189	Primary normal epithelial	3368	480	14.251781472684085	0.10398982308733928	480	0.7296619253294973	0.5890940988173263
189	Tumor intestinal patient	3368	381	11.312351543942993	0.08191403235820303	381	0.7241114461481046	0.590071319449583
189	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
190	Primary normal epithelial	3368	475	14.10332541567696	0.10463717354717736	475	0.7419326326460912	0.5742483170133792
190	Tumor intestinal patient	3368	363	10.777909738717339	0.07335893598232575	363	0.6806415878470333	0.5377889599898261
190	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
191	Primary normal epithelial	3368	475	14.10332541567696	0.1023121450181168	475	0.725446956675826	0.5693101503358744
191	Tumor intestinal patient	3368	366	10.866983372921615	0.08239199960741445	366	0.7581864881906335	0.6019934619858076
191	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
192	Primary normal epithelial	3368	471	13.984560570071258	0.09847053664201419	471	0.7041375104252734	0.5701438103899419
192	Tumor intestinal patient	3368	361	10.71852731591449	0.0787941168678009	361	0.7351207357638601	0.5751989158909152
192	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
193	Primary normal epithelial	3368	476	14.133016627078385	0.10324228196217106	476	0.7305042135474625	0.5746896128821402
193	Tumor intestinal patient	3368	363	10.777909738717339	0.08099916193445725	363	0.751529414311989	0.6039094127607394
193	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
194	Primary normal epithelial	3368	491	14.578384798099764	0.10755242667073252	491	0.7377526945560634	0.5815618670215598
194	Tumor intestinal patient	3368	393	11.668646080760094	0.08538344278553023	393	0.7317339320653075	0.5733347199774539
194	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
195	Primary normal epithelial	3368	489	14.519002375296914	0.1071356037322572	489	0.7378992093460987	0.5867042744882737
195	Tumor intestinal patient	3368	394	11.69833729216152	0.08580942234781144	394	0.7335181077853524	0.5964062549965329
195	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
196	Primary normal epithelial	3368	479	14.222090261282661	0.10658575782718369	479	0.7494380633861266	0.5815618670215598
196	Tumor intestinal patient	3368	365	10.83729216152019	0.08031987681915863	365	0.7411434113066473	0.580589547777787
196	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
197	Primary normal epithelial	3368	483	14.340855106888363	0.10473401678115367	483	0.7303191894801772	0.5769044815473806
197	Tumor intestinal patient	3368	337	10.005938242280285	0.0727696901061893	337	0.7272650334648237	0.5784484022516717
197	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
198	Primary normal epithelial	3368	487	14.459619952494062	0.1052037167633087	487	0.7275690309216092	0.5866511479425223
198	Tumor intestinal patient	3368	374	11.104513064133016	0.07940466157211128	374	0.7150665780076759	0.577530707288066
198	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
199	Primary normal epithelial	3368	477	14.16270783847981	0.10573151259174458	477	0.7465487094528213	0.5884392612203126
199	Tumor intestinal patient	3368	373	11.07482185273159	0.08245414946342351	373	0.7445189688815291	0.5923743221365184
199	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753817	0.4973203465165874
200	Primary normal epithelial	3368	467	13.865795724465556	0.10410895436440433	467	0.7508328871505648	0.5897489364143401
200	Tumor intestinal patient	3368	376	11.163895486935866	0.07955774665142316	376	0.7126342838350885	0.5739739236683955
200	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
201	Primary normal epithelial	3368	456	13.539192399049881	0.10069273423479404	456	0.7437130019797946	0.606149080862711
201	Tumor intestinal patient	3368	374	11.104513064133016	0.07963522689119384	374	0.7171428988490397	0.5523324080797891
201	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
202	Primary normal epithelial	3368	471	13.984560570071258	0.10323407485517658	471	0.7382003484336195	0.5693101503358744
202	Tumor intestinal patient	3368	353	10.480997624703088	0.0770440207175807	353	0.7350828945518747	0.5964127752179421
202	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
203	Primary normal epithelial	3368	481	14.28147268408551	0.10365862091734244	481	0.7258258529097908	0.5760162923898698
203	Tumor intestinal patient	3368	362	10.748218527315915	0.07780195935973065	362	0.7238591136010298	0.5605658305770318
203	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
204	Primary normal epithelial	3368	479	14.222090261282661	0.10526955232272053	479	0.740183407563513	0.5791718088701505
204	Tumor intestinal patient	3368	374	11.104513064133016	0.08349803922726862	374	0.7519288666241732	0.5971284021468468
204	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
205	Primary normal epithelial	3368	490	14.548693586698338	0.10644559303020106	490	0.7316505251545249	0.5779174741688038
205	Tumor intestinal patient	3368	367	10.89667458432304	0.07437475463114428	367	0.682545432146305	0.556399152401291
205	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
206	Primary normal epithelial	3368	456	13.539192399049881	0.10150922293486861	456	0.749743558869819	0.6014571821782777
206	Tumor intestinal patient	3368	352	10.451306413301662	0.07543154420833667	352	0.7217427298115849	0.5769922362625493
206	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
207	Primary normal epithelial	3368	470	13.954869358669834	0.10576974830525596	470	0.7579415155151108	0.60627198503893
207	Tumor intestinal patient	3368	378	11.223277909738718	0.08278809982734638	378	0.7376463497843986	0.5758098315500844
207	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
208	Primary normal epithelial	3368	452	13.420427553444181	0.10017642040236127	452	0.7464473095467982	0.5755906013226908
208	Tumor intestinal patient	3368	370	10.985748218527316	0.08091949471439423	370	0.7365861032380535	0.5810504284760651
208	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
209	Primary normal epithelial	3368	486	14.429928741092638	0.10647215880584288	486	0.7378564420948124	0.5746896128821402
209	Tumor intestinal patient	3368	369	10.95605700712589	0.07695315292021565	369	0.7023799973855998	0.5428942060239986
209	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
210	Primary normal epithelial	3368	479	14.222090261282661	0.10670362320645538	479	0.7502668120236778	0.5981767448865339
210	Tumor intestinal patient	3368	374	11.104513064133016	0.0847601395968197	374	0.76329451914997	0.6233892129655005
210	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
211	Primary normal epithelial	3368	472	14.014251781472684	0.10263275346752834	472	0.7323455798276175	0.5793098453139456
211	Tumor intestinal patient	3368	401	11.906175771971496	0.08726397276865952	401	0.7329303248998635	0.6017868753612835
211	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
212	Primary normal epithelial	3368	484	14.370546318289787	0.10696146431165364	484	0.7443103549620856	0.5777320870738053
212	Tumor intestinal patient	3368	356	10.570071258907364	0.08133849559887907	356	0.7695170033062492	0.5996326102686911
212	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
213	Primary normal epithelial	3368	480	14.251781472684085	0.10343246473690886	480	0.7257511275706438	0.5715463551387645
213	Tumor intestinal patient	3368	360	10.688836104513063	0.07848073986627235	360	0.7342309218600147	0.5630391386223506
213	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
214	Primary normal epithelial	3368	477	14.16270783847981	0.10428732863217277	477	0.7363516201952995	0.5981767448865339
214	Tumor intestinal patient	3368	377	11.193586698337292	0.08076250021580074	377	0.7215068984796205	0.580589547777787
214	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
215	Primary normal epithelial	3368	481	14.28147268408551	0.10351827379265519	481	0.7248431312550161	0.5693101503358744
215	Tumor intestinal patient	3368	345	10.243467933491686	0.07341746192718006	345	0.7167246717992536	0.5567965051711953
215	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
216	Primary normal epithelial	3368	473	14.04394299287411	0.10753145972793958	473	0.7656785546801278	0.6087037851224872
216	Tumor intestinal patient	3368	367	10.89667458432304	0.07976131614233181	367	0.7319785089029253	0.5841828664180952
216	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
217	Primary normal epithelial	3368	471	13.984560570071258	0.09899374243652279	471	0.7078788206501246	0.5713151558404727
217	Tumor intestinal patient	3368	407	12.084323040380047	0.09339020906583016	407	0.7728211895177298	0.6196199898375433
217	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
218	Primary normal epithelial	3368	488	14.489311163895488	0.11059654388862292	488	0.7632974586411516	0.5979593991168577
218	Tumor intestinal patient	3368	367	10.89667458432304	0.0813019299056216	367	0.7461168935208	0.567154303556804
218	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
219	Primary normal epithelial	3368	464	13.77672209026128	0.10115923708153858	464	0.7342765312297885	0.5875452045814175
219	Tumor intestinal patient	3368	389	11.549881235154395	0.08508080976436182	389	0.7366379621757599	0.5793443227300484
219	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
220	Primary normal epithelial	3368	477	14.16270783847981	0.10555864679717519	477	0.7453281392303691	0.5897489364143401
220	Tumor intestinal patient	3368	357	10.59976247030879	0.07666365161581346	357	0.7232582034791588	0.590071319449583
220	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
221	Primary normal epithelial	3368	463	13.747030878859858	0.09839505434173437	463	0.7157549525333938	0.5751649102555116
221	Tumor intestinal patient	3368	403	11.965558194774346	0.08681724746079282	403	0.7255595271661296	0.551083465945449
221	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
222	Primary normal epithelial	3368	488	14.489311163895488	0.10419415790998232	488	0.7191104996738124	0.5755906013226908
222	Tumor intestinal patient	3368	338	10.035629453681711	0.07780221627470371	338	0.7752599538852133	0.6500221819789203
222	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
223	Primary normal epithelial	3368	476	14.133016627078385	0.10749536787814953	476	0.7605974769193438	0.6067916906737718
223	Tumor intestinal patient	3368	397	11.787410926365796	0.08251795808187898	397	0.7000515940044544	0.5759480865259944
223	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
224	Primary normal epithelial	3368	483	14.340855106888363	0.10392263952458737	483	0.7246613869954667	0.5791718088701505
224	Tumor intestinal patient	3368	371	11.015439429928742	0.08476805090233445	371	0.7695385321807614	0.5798624986852169
224	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
225	Primary normal epithelial	3368	488	14.489311163895488	0.10633657048426912	488	0.7338966585881525	0.5939972958283805
225	Tumor intestinal patient	3368	370	10.985748218527316	0.08371966268141988	370	0.7620751997595193	0.6011811883889329
225	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
226	Primary normal epithelial	3368	477	14.16270783847981	0.10273334844654083	477	0.7253792821131018	0.5742483170133792
226	Tumor intestinal patient	3368	365	10.83729216152019	0.07800276424855898	365	0.7197624931209496	0.6003411645410193
226	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
227	Primary normal epithelial	3368	477	14.16270783847981	0.10566542800716872	477	0.7460820996397155	0.5964860600956159
227	Tumor intestinal patient	3368	386	11.460807600950119	0.08696428295600814	386	0.7587971632016459	0.6540304129289956
227	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
228	Primary normal epithelial	3368	496	14.726840855106888	0.10725743937723757	496	0.7283126125454358	0.5756756360728905
228	Tumor intestinal patient	3368	360	10.688836104513063	0.07800283549203327	360	0.729759860936578	0.591265039490181
228	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
229	Primary normal epithelial	3368	479	14.222090261282661	0.10640835445706032	479	0.748190684366136	0.5981767448865339
229	Tumor intestinal patient	3368	385	11.431116389548695	0.08269241889423401	385	0.7233975761968316	0.5446214723239832
229	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
230	Primary normal epithelial	3368	477	14.16270783847981	0.10327107754002764	477	0.7291760778926899	0.5751649102555116
230	Tumor intestinal patient	3368	362	10.748218527315915	0.07482026475454998	362	0.6961178223572494	0.5483800312663583
230	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
231	Primary normal epithelial	3368	460	13.657957244655583	0.09718868799328043	460	0.7115902199160185	0.5623725168799313
231	Tumor intestinal patient	3368	379	11.252969121140142	0.07862761774459993	379	0.6987277481894791	0.562112883132313
231	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
232	Primary normal epithelial	3368	476	14.133016627078385	0.10402840373190987	476	0.7360665205232615	0.5825192864541402
232	Tumor intestinal patient	3368	382	11.34204275534442	0.08404559738936244	382	0.7410093508046407	0.5945142410700952
232	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
233	Primary normal epithelial	3368	486	14.429928741092638	0.1055391954798448	486	0.7313909678520932	0.5835762790860497
233	Tumor intestinal patient	3368	364	10.807600950118765	0.08260746915099958	364	0.7643460332433148	0.6081311869642503
233	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
234	Primary normal epithelial	3368	459	13.628266033254159	0.10004016079465197	459	0.7340637506675116	0.5693101503358744
234	Tumor intestinal patient	3368	381	11.312351543942993	0.0845075389975992	381	0.7470377725562051	0.595169762411284
234	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
235	Primary normal epithelial	3368	483	14.340855106888363	0.10546334169415841	483	0.7354048340081274	0.5713151558404727
235	Tumor intestinal patient	3368	394	11.69833729216152	0.0814494578324108	394	0.6962481573085268	0.5565297707357815
235	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
236	Primary normal epithelial	3368	471	13.984560570071258	0.09941917905612231	471	0.710921008622123	0.5701438103899419
236	Tumor intestinal patient	3368	377	11.193586698337292	0.07920127764463751	377	0.7075594246873717	0.5841828664180952
236	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
237	Primary normal epithelial	3368	477	14.16270783847981	0.10295652056163918	477	0.7269550550348023	0.5688443932641499
237	Tumor intestinal patient	3368	382	11.34204275534442	0.08451939710308964	382	0.7451867262911149	0.6285072136126051
237	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
238	Primary normal epithelial	3368	458	13.598574821852733	0.10111687688688935	458	0.7435843697708371	0.60627198503893
238	Tumor intestinal patient	3368	381	11.312351543942993	0.08180643233072493	381	0.7231602732017889	0.5830965803996883
238	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
239	Primary normal epithelial	3368	493	14.637767220902612	0.10775186294827055	493	0.7361222604660757	0.591508531561145
239	Tumor intestinal patient	3368	347	10.302850356294536	0.07327618264054356	347	0.7112224297791089	0.5603829368347957
239	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
240	Primary normal epithelial	3368	476	14.133016627078385	0.10670774679466936	476	0.755024561353879	0.6051339930995879
240	Tumor intestinal patient	3368	369	10.95605700712589	0.08124855337663325	369	0.7415857121205984	0.5841828664180952
240	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
241	Primary normal epithelial	3368	493	14.637767220902612	0.10955893435376562	493	0.7484675271875916	0.6076167958778284
241	Tumor intestinal patient	3368	355	10.54038004750594	0.07856119065865644	355	0.7453354651784645	0.5712145611446657
241	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
242	Primary normal epithelial	3368	484	14.370546318289787	0.1108359100480619	484	0.7712713740534555	0.6169171477482811
242	Tumor intestinal patient	3368	342	10.15439429928741	0.07201729952108452	342	0.7092229964532534	0.5791554504684443
242	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
243	Primary normal epithelial	3368	504	14.964370546318289	0.10794219733407434	504	0.7213280171054809	0.5890940988173263
243	Tumor intestinal patient	3368	381	11.312351543942993	0.08537028266931784	381	0.7546643360374344	0.5856965593702967
243	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
244	Primary normal epithelial	3368	482	14.311163895486937	0.10502517762096399	482	0.7338688759904703	0.5761197306516459
244	Tumor intestinal patient	3368	363	10.777909738717339	0.07998382517377815	363	0.7421088792983053	0.5759480865259944
244	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
245	Primary normal epithelial	3368	484	14.370546318289787	0.10815502254379479	484	0.7526159419989685	0.5890940988173263
245	Tumor intestinal patient	3368	369	10.95605700712589	0.08388093395347077	369	0.7656124269791045	0.6261106187937547
245	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
246	Primary normal epithelial	3368	499	14.815914489311163	0.10860343337955335	499	0.7330187647742197	0.5866511479425223
246	Tumor intestinal patient	3368	386	11.460807600950119	0.08190443250638363	386	0.7146480017655442	0.5468848201504071
246	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
247	Primary normal epithelial	3368	488	14.489311163895488	0.10713487326561907	488	0.7394062564725513	0.5939972958283805
247	Tumor intestinal patient	3368	371	11.015439429928742	0.08181433828648389	371	0.7427242354417191	0.5841828664180952
247	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
248	Primary normal epithelial	3368	486	14.429928741092638	0.1084812681263695	486	0.7517796523654577	0.597331402491075
248	Tumor intestinal patient	3368	358	10.629453681710213	0.07558530022059254	358	0.7110929920194293	0.5772546164927801
248	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
249	Primary normal epithelial	3368	471	13.984560570071258	0.1019558850197756	471	0.729060341287907	0.5897489364143401
249	Tumor intestinal patient	3368	354	10.510688836104514	0.07769096971311364	354	0.7391615423552732	0.5766517455797275
249	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
250	Primary normal epithelial	3368	472	14.014251781472684	0.10376194690950259	472	0.7404030448966201	0.5890940988173263
250	Tumor intestinal patient	3368	352	10.451306413301662	0.08156262131252241	352	0.7804059902857259	0.6342060689440048
250	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
251	Primary normal epithelial	3368	466	13.836104513064132	0.10359912578221045	466	0.7487593468551176	0.586677711215398
251	Tumor intestinal patient	3368	373	11.07482185273159	0.08120922372636927	373	0.7332779236204067	0.5672203873206421
251	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
252	Primary normal epithelial	3368	481	14.28147268408551	0.10426079664942116	481	0.7300423349589407	0.5769044815473806
252	Tumor intestinal patient	3368	358	10.629453681710213	0.07714565974650829	358	0.7257725754922905	0.5735206427196652
252	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
253	Primary normal epithelial	3368	481	14.28147268408551	0.10221690253612283	481	0.7157308269057416	0.5624374541587285
253	Tumor intestinal patient	3368	368	10.926365795724466	0.07773327126861701	368	0.7114284174801687	0.5973394364164595
253	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
254	Primary normal epithelial	3368	468	13.895486935866982	0.1028569089238365	468	0.7402180966997466	0.5939972958283805
